foot,track_modulus,rail_section,elasticity,tie_spacing,tie_width,tie_thickness,tie_length,tie_plate_width,tie_plate_length,allowable_bending_stress,allowable_rail/tie_bearing_stress,allowable_tie/basslat_bearing_stress,actual_ballast_thickness,allowable_ballast/subgrade_stress,longitude,latitude
27.3,530,115,30000000,19.5,19.5,7,102,8,14,33404.24853,200,75,22,25,1287.6,168.8
27.4,530,115,30000000,19.5,24,7,102,8,14,33404.24853,200,75,22,25,1287.8,169.2714286
27.5,530,115,30000000,19.5,39,7,102,8,14,33404.24853,200,75,22,25,1288,169.7428571
27.6,530,115,30000000,19.5,48,7,102,8,14,33404.24853,200,75,22,25,1288.2,170.2142857
27.7,530,115,30000000,19.5,58.5,7,102,8,14,33404.24853,200,75,22,25,1288.4,170.6857143
27.8,530,115,30000000,19.5,72,7,102,8,14,33404.24853,200,75,22,25,1288.6,171.1571429
27.9,530,115,30000000,19.5,78,7,102,8,14,33404.24853,200,75,22,25,1288.8,171.6285714
28,530,115,30000000,19.5,96,7,102,8,14,33404.24853,200,75,22,25,1289,172.1
28.1,530,115,30000000,19.5,19.5,7,102,8,14,38176.28403,200,75,22,25,1289.2,172.5714286
28.2,530,115,30000000,19.5,24,7,102,8,14,38176.28403,200,75,22,25,1289.4,173.0428571
28.3,530,115,30000000,19.5,39,7,102,8,14,38176.28403,200,75,22,25,1289.6,173.5142857
28.4,530,115,30000000,19.5,48,7,102,8,14,38176.28403,200,75,22,25,1289.8,173.9857143
28.5,530,115,30000000,19.5,58.5,7,102,8,14,38176.28403,200,75,22,25,1290,174.4571429
28.6,530,115,30000000,19.5,72,7,102,8,14,38176.28403,200,75,22,25,1290.2,174.9285714
28.7,530,115,30000000,19.5,78,7,102,8,14,38176.28403,200,75,22,25,1290.4,175.4
28.8,530,115,30000000,19.5,96,7,102,8,14,38176.28403,200,75,22,25,1290.6,175.8714286
28.9,530,115,30000000,19.5,19.5,7,102,8,14,42948.31953,200,75,22,25,1290.8,176.3428571
29,530,115,30000000,19.5,24,7,102,8,14,42948.31953,200,75,22,25,1291,176.8142857
29.1,530,115,30000000,19.5,39,7,102,8,14,42948.31953,200,75,22,25,1291.2,177.2857143
29.2,530,115,30000000,19.5,48,7,102,8,14,42948.31953,200,75,22,25,1291.4,177.7571429
29.3,530,115,30000000,19.5,58.5,7,102,8,14,42948.31953,200,75,22,25,1291.6,178.2285714
29.4,530,115,30000000,19.5,72,7,102,8,14,42948.31953,200,75,22,25,1291.8,178.7
29.5,530,115,30000000,19.5,78,7,102,8,14,42948.31953,200,75,22,25,1292,179.1714286
29.6,530,115,30000000,19.5,96,7,102,8,14,42948.31953,200,75,22,25,1292.2,179.6428571
29.7,530,115,30000000,19.5,19.5,7,102,8,14,47720.35504,200,75,22,25,1292.4,180.1142857
29.8,530,115,30000000,19.5,24,7,102,8,14,47720.35504,200,75,22,25,1292.6,180.5857143
29.9,530,115,30000000,19.5,39,7,102,8,14,47720.35504,200,75,22,25,1292.8,181.0571429
30,530,115,30000000,19.5,48,7,102,8,14,47720.35504,200,75,22,25,1293,181.5285714
30.1,530,115,30000000,19.5,58.5,7,102,8,14,47720.35504,200,75,22,25,1293.2,182
30.2,530,115,30000000,19.5,72,7,102,8,14,47720.35504,200,75,22,25,1293.4,182.4714286
30.3,530,115,30000000,19.5,78,7,102,8,14,47720.35504,200,75,22,25,1293.6,182.9428571
30.4,530,115,30000000,19.5,96,7,102,8,14,47720.35504,200,75,22,25,1293.8,183.4142857
30.5,530,115,30000000,19.5,19.5,7,102,8,14,52492.39054,200,75,22,25,1294,183.8857143
30.6,530,115,30000000,19.5,24,7,102,8,14,52492.39054,200,75,22,25,1294.2,184.3571429
30.7,530,115,30000000,19.5,39,7,102,8,14,52492.39054,200,75,22,25,1294.4,184.8285714
30.8,530,115,30000000,19.5,48,7,102,8,14,52492.39054,200,75,22,25,1294.6,185.3
30.9,530,115,30000000,19.5,58.5,7,102,8,14,52492.39054,200,75,22,25,1294.8,185.7714286
31,530,115,30000000,19.5,72,7,102,8,14,52492.39054,200,75,22,25,1295,186.2428571
31.1,530,115,30000000,19.5,78,7,102,8,14,52492.39054,200,75,22,25,1295.2,186.7142857
31.2,530,115,30000000,19.5,96,7,102,8,14,52492.39054,200,75,22,25,1295.4,187.1857143
31.3,530,115,30000000,19.5,19.5,7,102,8,14,57264.42605,200,75,22,25,1295.6,187.6571429
31.4,530,115,30000000,19.5,24,7,102,8,14,57264.42605,200,75,22,25,1295.8,188.1285714
31.5,530,115,30000000,19.5,39,7,102,8,14,57264.42605,200,75,22,25,1296,188.6
31.6,530,115,30000000,19.5,48,7,102,8,14,57264.42605,200,75,22,25,1296.2,189.0714286
31.7,530,115,30000000,19.5,58.5,7,102,8,14,57264.42605,200,75,22,25,1296.4,189.5428571
31.8,530,115,30000000,19.5,72,7,102,8,14,57264.42605,200,75,22,25,1296.6,190.0142857
31.9,530,115,30000000,19.5,78,7,102,8,14,57264.42605,200,75,22,25,1296.8,190.4857143
32,530,115,30000000,19.5,96,7,102,8,14,57264.42605,200,75,22,25,1297,190.9571429
32.1,530,115,30000000,19.5,19.5,7,102,8,14,24676.12141,200,75,22,25,1297.2,191.4285714
32.2,530,115,30000000,19.5,24,7,102,8,14,24676.12141,200,75,22,25,1297.4,191.9
32.3,530,115,30000000,19.5,39,7,102,8,14,24676.12141,200,75,22,25,1297.6,192.3714286
32.4,530,115,30000000,19.5,48,7,102,8,14,24676.12141,200,75,22,25,1297.8,192.8428571
32.5,530,115,30000000,19.5,58.5,7,102,8,14,24676.12141,200,75,22,25,1298,193.3142857
32.6,530,115,30000000,19.5,72,7,102,8,14,24676.12141,200,75,22,25,1298.2,193.7857143
32.7,530,115,30000000,19.5,78,7,102,8,14,24676.12141,200,75,22,25,1298.4,194.2571429
32.8,530,115,30000000,19.5,96,7,102,8,14,24676.12141,200,75,22,25,1298.6,194.7285714
32.9,530,115,30000000,19.5,19.5,7,102,8,14,29611.3457,200,75,22,25,1298.8,195.2
33,530,115,30000000,19.5,24,7,102,8,14,29611.3457,200,75,22,25,1299,195.6714286
33.1,530,115,30000000,19.5,39,7,102,8,14,29611.3457,200,75,22,25,1299.2,196.1428571
33.2,530,115,30000000,19.5,48,7,102,8,14,29611.3457,200,75,22,25,1299.4,196.6142857
33.3,530,115,30000000,19.5,58.5,7,102,8,14,29611.3457,200,75,22,25,1299.6,197.0857143
33.4,530,115,30000000,19.5,72,7,102,8,14,29611.3457,200,75,22,25,1299.8,197.5571429
33.5,530,115,30000000,19.5,78,7,102,8,14,29611.3457,200,75,22,25,1300,198.0285714
33.6,530,115,30000000,19.5,96,7,102,8,14,29611.3457,200,75,22,25,1300.2,198.5
33.7,530,115,30000000,19.5,19.5,7,102,8,14,34546.56998,200,75,22,25,1300.4,198.9714286
33.8,530,115,30000000,19.5,24,7,102,8,14,34546.56998,200,75,22,25,1300.6,199.4428571
33.9,530,115,30000000,19.5,39,7,102,8,14,34546.56998,200,75,22,25,1300.8,199.9142857
34,530,115,30000000,19.5,48,7,102,8,14,34546.56998,200,75,22,25,1301,200.3857143
34.1,530,115,30000000,19.5,58.5,7,102,8,14,34546.56998,200,75,22,25,1301.2,200.8571429
34.2,530,115,30000000,19.5,72,7,102,8,14,34546.56998,200,75,22,25,1301.4,201.3285714
34.3,530,115,30000000,19.5,78,7,102,8,14,34546.56998,200,75,22,25,1301.6,201.8
34.4,530,115,30000000,19.5,96,7,102,8,14,34546.56998,200,75,22,25,1301.8,202.2714286
34.5,530,115,30000000,19.5,19.5,7,102,8,14,39481.79426,200,75,22,25,1302,202.7428571
34.6,530,115,30000000,19.5,24,7,102,8,14,39481.79426,200,75,22,25,1302.2,203.2142857
34.7,530,115,30000000,19.5,39,7,102,8,14,39481.79426,200,75,22,25,1302.4,203.6857143
34.8,530,115,30000000,19.5,48,7,102,8,14,39481.79426,200,75,22,25,1302.6,204.1571429
34.9,530,115,30000000,19.5,58.5,7,102,8,14,39481.79426,200,75,22,25,1302.8,204.6285714
35,530,115,30000000,19.5,72,7,102,8,14,39481.79426,200,75,22,25,1303,205.1
35.1,530,115,30000000,19.5,78,7,102,8,14,39481.79426,200,75,22,25,1303.2,205.5714286
35.2,530,115,30000000,19.5,96,7,102,8,14,39481.79426,200,75,22,25,1303.4,206.0428571
35.3,530,115,30000000,19.5,19.5,7,102,8,14,44417.01854,200,75,22,25,1303.6,206.5142857
35.4,530,115,30000000,19.5,24,7,102,8,14,44417.01854,200,75,22,25,1303.8,206.9857143
35.5,530,115,30000000,19.5,39,7,102,8,14,44417.01854,200,75,22,25,1304,207.4571429
35.6,530,115,30000000,19.5,48,7,102,8,14,44417.01854,200,75,22,25,1304.2,207.9285714
35.7,530,115,30000000,19.5,58.5,7,102,8,14,44417.01854,200,75,22,25,1304.4,208.4
35.8,530,115,30000000,19.5,72,7,102,8,14,44417.01854,200,75,22,25,1304.6,208.8714286
35.9,530,115,30000000,19.5,78,7,102,8,14,44417.01854,200,75,22,25,1304.8,209.3428571
36,530,115,30000000,19.5,96,7,102,8,14,44417.01854,200,75,22,25,1305,209.8142857
36.1,530,115,30000000,19.5,19.5,7,102,8,14,49352.24283,200,75,22,25,1305.2,210.2857143
36.2,530,115,30000000,19.5,24,7,102,8,14,49352.24283,200,75,22,25,1305.4,210.7571429
36.3,530,115,30000000,19.5,39,7,102,8,14,49352.24283,200,75,22,25,1305.6,211.2285714
36.4,530,115,30000000,19.5,48,7,102,8,14,49352.24283,200,75,22,25,1305.8,211.7
36.5,530,115,30000000,19.5,58.5,7,102,8,14,49352.24283,200,75,22,25,1306,212.1714286
36.6,530,115,30000000,19.5,72,7,102,8,14,49352.24283,200,75,22,25,1306.2,212.6428571
36.7,530,115,30000000,19.5,78,7,102,8,14,49352.24283,200,75,22,25,1306.4,213.1142857
36.8,530,115,30000000,19.5,96,7,102,8,14,49352.24283,200,75,22,25,1306.6,213.5857143
36.9,530,115,30000000,19.5,19.5,7,102,8,14,54287.46711,200,75,22,25,1306.8,214.0571429
37,530,115,30000000,19.5,24,7,102,8,14,54287.46711,200,75,22,25,1307,214.5285714
37.1,530,115,30000000,19.5,39,7,102,8,14,54287.46711,200,75,22,25,1307.2,215
37.2,530,115,30000000,19.5,48,7,102,8,14,54287.46711,200,75,22,25,1307.4,215.4714286
37.3,530,115,30000000,19.5,58.5,7,102,8,14,54287.46711,200,75,22,25,1307.6,215.9428571
37.4,530,115,30000000,19.5,72,7,102,8,14,54287.46711,200,75,22,25,1307.8,216.4142857
37.5,530,115,30000000,19.5,78,7,102,8,14,54287.46711,200,75,22,25,1308,216.8857143
37.6,530,115,30000000,19.5,96,7,102,8,14,54287.46711,200,75,22,25,1308.2,217.3571429
37.7,530,115,30000000,19.5,19.5,7,102,8,14,59222.69139,200,75,22,25,1308.4,217.8285714
37.8,530,115,30000000,19.5,24,7,102,8,14,59222.69139,200,75,22,25,1308.6,218.3
37.9,530,115,30000000,19.5,39,7,102,8,14,59222.69139,200,75,22,25,1308.8,218.7714286
38,530,115,30000000,19.5,48,7,102,8,14,59222.69139,200,75,22,25,1309,219.2428571
38.1,530,115,30000000,19.5,58.5,7,102,8,14,59222.69139,200,75,22,25,1309.2,219.7142857
38.2,530,115,30000000,19.5,72,7,102,8,14,59222.69139,200,75,22,25,1309.4,220.1857143
38.3,530,115,30000000,19.5,78,7,102,8,14,59222.69139,200,75,22,25,1309.6,220.6571429
38.4,530,115,30000000,19.5,96,7,102,8,14,59222.69139,200,75,22,25,1309.8,221.1285714
38.5,530,115,30000000,19.5,19.5,7,102,8,14,25492.06531,200,75,22,25,1310,221.6
38.6,530,115,30000000,19.5,24,7,102,8,14,25492.06531,200,75,22,25,1310.2,222.0714286
38.7,530,115,30000000,19.5,39,7,102,8,14,25492.06531,200,75,22,25,1310.4,222.5428571
38.8,530,115,30000000,19.5,48,7,102,8,14,25492.06531,200,75,22,25,1310.6,223.0142857
38.9,530,115,30000000,19.5,58.5,7,102,8,14,25492.06531,200,75,22,25,1310.8,223.4857143
39,530,115,30000000,19.5,72,7,102,8,14,25492.06531,200,75,22,25,1311,223.9571429
39.1,530,115,30000000,19.5,78,7,102,8,14,25492.06531,200,75,22,25,1311.2,224.4285714
39.2,530,115,30000000,19.5,96,7,102,8,14,25492.06531,200,75,22,25,1311.4,224.9
39.3,530,115,30000000,19.5,19.5,7,102,8,14,30590.47837,200,75,22,25,1311.6,225.3714286
39.4,530,115,30000000,19.5,24,7,102,8,14,30590.47837,200,75,22,25,1311.8,225.8428571
39.5,530,115,30000000,19.5,39,7,102,8,14,30590.47837,200,75,22,25,1312,226.3142857
39.6,530,115,30000000,19.5,48,7,102,8,14,30590.47837,200,75,22,25,1312.2,226.7857143
39.7,530,115,30000000,19.5,58.5,7,102,8,14,30590.47837,200,75,22,25,1312.4,227.2571429
39.8,530,115,30000000,19.5,72,7,102,8,14,30590.47837,200,75,22,25,1312.6,227.7285714
39.9,530,115,30000000,19.5,78,7,102,8,14,30590.47837,200,75,22,25,1312.8,228.2
40,530,115,30000000,19.5,96,7,102,8,14,30590.47837,200,75,22,25,1313,228.6714286
40.1,530,115,30000000,19.5,19.5,7,102,8,14,35688.89143,200,75,22,25,1313.2,229.1428571
40.2,530,115,30000000,19.5,24,7,102,8,14,35688.89143,200,75,22,25,1313.4,229.6142857
40.3,530,115,30000000,19.5,39,7,102,8,14,35688.89143,200,75,22,25,1313.6,230.0857143
40.4,530,115,30000000,19.5,48,7,102,8,14,35688.89143,200,75,22,25,1313.8,230.5571429
40.5,530,115,30000000,19.5,58.5,7,102,8,14,35688.89143,200,75,22,25,1314,231.0285714
40.6,530,115,30000000,19.5,72,7,102,8,14,35688.89143,200,75,22,25,1314.2,231.5
40.7,530,115,30000000,19.5,78,7,102,8,14,35688.89143,200,75,22,25,1314.4,231.9714286
40.8,530,115,30000000,19.5,96,7,102,8,14,35688.89143,200,75,22,25,1314.6,232.4428571
40.9,530,115,30000000,19.5,19.5,7,102,8,14,40787.30449,200,75,22,25,1314.8,232.9142857
41,530,115,30000000,19.5,24,7,102,8,14,40787.30449,200,75,22,25,1315,233.3857143
41.1,530,115,30000000,19.5,39,7,102,8,14,40787.30449,200,75,22,25,1315.2,233.8571429
41.2,530,115,30000000,19.5,48,7,102,8,14,40787.30449,200,75,22,25,1315.4,234.3285714
41.3,530,115,30000000,19.5,58.5,7,102,8,14,40787.30449,200,75,22,25,1315.6,234.8
41.4,530,115,30000000,19.5,72,7,102,8,14,40787.30449,200,75,22,25,1315.8,235.2714286
41.5,530,115,30000000,19.5,78,7,102,8,14,40787.30449,200,75,22,25,1316,235.7428571
41.6,530,115,30000000,19.5,96,7,102,8,14,40787.30449,200,75,22,25,1316.2,236.2142857
41.7,530,115,30000000,19.5,19.5,7,102,8,14,45885.71755,200,75,22,25,1316.4,236.6857143
41.8,530,115,30000000,19.5,24,7,102,8,14,45885.71755,200,75,22,25,1316.6,237.1571429
41.9,530,115,30000000,19.5,39,7,102,8,14,45885.71755,200,75,22,25,1316.8,237.6285714
42,530,115,30000000,19.5,48,7,102,8,14,45885.71755,200,75,22,25,1317,238.1
42.1,530,115,30000000,19.5,58.5,7,102,8,14,45885.71755,200,75,22,25,1317.2,238.5714286
42.2,530,115,30000000,19.5,72,7,102,8,14,45885.71755,200,75,22,25,1317.4,239.0428571
42.3,530,115,30000000,19.5,78,7,102,8,14,45885.71755,200,75,22,25,1317.6,239.5142857
42.4,530,115,30000000,19.5,96,7,102,8,14,45885.71755,200,75,22,25,1317.8,239.9857143
42.5,530,115,30000000,19.5,19.5,7,102,8,14,50984.13062,200,75,22,25,1318,240.4571429
42.6,530,115,30000000,19.5,24,7,102,8,14,50984.13062,200,75,22,25,1318.2,240.9285714
42.7,530,115,30000000,19.5,39,7,102,8,14,50984.13062,200,75,22,25,1318.4,241.4
42.8,530,115,30000000,19.5,48,7,102,8,14,50984.13062,200,75,22,25,1318.6,241.8714286
42.9,530,115,30000000,19.5,58.5,7,102,8,14,50984.13062,200,75,22,25,1318.8,242.3428571
43,530,115,30000000,19.5,72,7,102,8,14,50984.13062,200,75,22,25,1319,242.8142857
43.1,530,115,30000000,19.5,78,7,102,8,14,50984.13062,200,75,22,25,1319.2,243.2857143
43.2,530,115,30000000,19.5,96,7,102,8,14,50984.13062,200,75,22,25,1319.4,243.7571429
43.3,530,115,30000000,19.5,19.5,7,102,8,14,56082.54368,200,75,22,25,1319.6,244.2285714
43.4,530,115,30000000,19.5,24,7,102,8,14,56082.54368,200,75,22,25,1319.8,244.7
43.5,530,115,30000000,19.5,39,7,102,8,14,56082.54368,200,75,22,25,1320,245.1714286
43.6,530,115,30000000,19.5,48,7,102,8,14,56082.54368,200,75,22,25,1320.2,245.6428571
43.7,530,115,30000000,19.5,58.5,7,102,8,14,56082.54368,200,75,22,25,1320.4,246.1142857
43.8,530,115,30000000,19.5,72,7,102,8,14,56082.54368,200,75,22,25,1320.6,246.5857143
43.9,530,115,30000000,19.5,78,7,102,8,14,56082.54368,200,75,22,25,1320.8,247.0571429
44,530,115,30000000,19.5,96,7,102,8,14,56082.54368,200,75,22,25,1321,247.5285714
44.1,530,115,30000000,19.5,19.5,7,102,8,14,61180.95674,200,75,22,25,1321.2,248
44.2,530,115,30000000,19.5,24,7,102,8,14,61180.95674,200,75,22,25,1321.4,248.4714286
44.3,530,115,30000000,19.5,39,7,102,8,14,61180.95674,200,75,22,25,1321.6,248.9428571
44.4,530,115,30000000,19.5,48,7,102,8,14,61180.95674,200,75,22,25,1321.8,249.4142857
44.5,530,115,30000000,19.5,58.5,7,102,8,14,61180.95674,200,75,22,25,1322,249.8857143
44.6,530,115,30000000,19.5,72,7,102,8,14,61180.95674,200,75,22,25,1322.2,250.3571429
44.7,530,115,30000000,19.5,78,7,102,8,14,61180.95674,200,75,22,25,1322.4,250.8285714
44.8,530,115,30000000,19.5,96,7,102,8,14,61180.95674,200,75,22,25,1322.6,251.3
44.9,530,115,30000000,19.5,19.5,7,102,8,14,26308.0092,200,75,22,25,1322.8,251.7714286
45,530,115,30000000,19.5,24,7,102,8,14,26308.0092,200,75,22,25,1323,252.2428571
45.1,530,115,30000000,19.5,39,7,102,8,14,26308.0092,200,75,22,25,1323.2,252.7142857
45.2,530,115,30000000,19.5,48,7,102,8,14,26308.0092,200,75,22,25,1323.4,253.1857143
45.3,530,115,30000000,19.5,58.5,7,102,8,14,26308.0092,200,75,22,25,1323.6,253.6571429
45.4,530,115,30000000,19.5,72,7,102,8,14,26308.0092,200,75,22,25,1323.8,254.1285714
45.5,530,115,30000000,19.5,78,7,102,8,14,26308.0092,200,75,22,25,1324,254.6
45.6,530,115,30000000,19.5,96,7,102,8,14,26308.0092,200,75,22,25,1324.2,255.0714286
45.7,530,115,30000000,19.5,19.5,7,102,8,14,31569.61104,200,75,22,25,1324.4,255.5428571
45.8,530,115,30000000,19.5,24,7,102,8,14,31569.61104,200,75,22,25,1324.6,256.0142857
45.9,530,115,30000000,19.5,39,7,102,8,14,31569.61104,200,75,22,25,1324.8,256.4857143
46,530,115,30000000,19.5,48,7,102,8,14,31569.61104,200,75,22,25,1325,256.9571429
46.1,530,115,30000000,19.5,58.5,7,102,8,14,31569.61104,200,75,22,25,1325.2,257.4285714
46.2,530,115,30000000,19.5,72,7,102,8,14,31569.61104,200,75,22,25,1325.4,257.9
46.3,530,115,30000000,19.5,78,7,102,8,14,31569.61104,200,75,22,25,1325.6,258.3714286
46.4,530,115,30000000,19.5,96,7,102,8,14,31569.61104,200,75,22,25,1325.8,258.8428571
46.5,530,115,30000000,19.5,19.5,7,102,8,14,36831.21288,200,75,22,25,1326,259.3142857
46.6,530,115,30000000,19.5,24,7,102,8,14,36831.21288,200,75,22,25,1326.2,259.7857143
46.7,530,115,30000000,19.5,39,7,102,8,14,36831.21288,200,75,22,25,1326.4,260.2571429
46.8,530,115,30000000,19.5,48,7,102,8,14,36831.21288,200,75,22,25,1326.6,260.7285714
46.9,530,115,30000000,19.5,58.5,7,102,8,14,36831.21288,200,75,22,25,1326.8,261.2
47,530,115,30000000,19.5,72,7,102,8,14,36831.21288,200,75,22,25,1327,261.6714286
47.1,530,115,30000000,19.5,78,7,102,8,14,36831.21288,200,75,22,25,1327.2,262.1428571
47.2,530,115,30000000,19.5,96,7,102,8,14,36831.21288,200,75,22,25,1327.4,262.6142857
47.3,530,115,30000000,19.5,19.5,7,102,8,14,42092.81472,200,75,22,25,1327.6,263.0857143
47.4,530,115,30000000,19.5,24,7,102,8,14,42092.81472,200,75,22,25,1327.8,263.5571429
47.5,530,115,30000000,19.5,39,7,102,8,14,42092.81472,200,75,22,25,1328,264.0285714
47.6,530,115,30000000,19.5,48,7,102,8,14,42092.81472,200,75,22,25,1328.2,264.5
47.7,530,115,30000000,19.5,58.5,7,102,8,14,42092.81472,200,75,22,25,1328.4,264.9714286
47.8,530,115,30000000,19.5,72,7,102,8,14,42092.81472,200,75,22,25,1328.6,265.4428571
47.9,530,115,30000000,19.5,78,7,102,8,14,42092.81472,200,75,22,25,1328.8,265.9142857
48,530,115,30000000,19.5,96,7,102,8,14,42092.81472,200,75,22,25,1329,266.3857143
48.1,530,115,30000000,19.5,19.5,7,102,8,14,47354.41656,200,75,22,25,1329.2,266.8571429
48.2,530,115,30000000,19.5,24,7,102,8,14,47354.41656,200,75,22,25,1329.4,267.3285714
48.3,530,115,30000000,19.5,39,7,102,8,14,47354.41656,200,75,22,25,1329.6,267.8
48.4,530,115,30000000,19.5,48,7,102,8,14,47354.41656,200,75,22,25,1329.8,268.2714286
48.5,530,115,30000000,19.5,58.5,7,102,8,14,47354.41656,200,75,22,25,1330,268.7428571
48.6,530,115,30000000,19.5,72,7,102,8,14,47354.41656,200,75,22,25,1330.2,269.2142857
48.7,530,115,30000000,19.5,78,7,102,8,14,47354.41656,200,75,22,25,1330.4,269.6857143
48.8,530,115,30000000,19.5,96,7,102,8,14,47354.41656,200,75,22,25,1330.6,270.1571429
48.9,530,115,30000000,19.5,19.5,7,102,8,14,52616.01841,200,75,22,25,1330.8,270.6285714
49,530,115,30000000,19.5,24,7,102,8,14,52616.01841,200,75,22,25,1331,271.1
49.1,530,115,30000000,19.5,39,7,102,8,14,52616.01841,200,75,22,25,1331.2,271.5714286
49.2,530,115,30000000,19.5,48,7,102,8,14,52616.01841,200,75,22,25,1331.4,272.0428571
49.3,530,115,30000000,19.5,58.5,7,102,8,14,52616.01841,200,75,22,25,1331.6,272.5142857
49.4,530,115,30000000,19.5,72,7,102,8,14,52616.01841,200,75,22,25,1331.8,272.9857143
49.5,530,115,30000000,19.5,78,7,102,8,14,52616.01841,200,75,22,25,1332,273.4571429
49.6,530,115,30000000,19.5,96,7,102,8,14,52616.01841,200,75,22,25,1332.2,273.9285714
49.7,530,115,30000000,19.5,19.5,7,102,8,14,57877.62025,200,75,22,25,1332.4,274.4
49.8,530,115,30000000,19.5,24,7,102,8,14,57877.62025,200,75,22,25,1332.6,274.8714286
49.9,530,115,30000000,19.5,39,7,102,8,14,57877.62025,200,75,22,25,1332.8,275.3428571
50,530,115,30000000,19.5,48,7,102,8,14,57877.62025,200,75,22,25,1333,275.8142857
50.1,530,115,30000000,19.5,58.5,7,102,8,14,57877.62025,200,75,22,25,1333.2,276.2857143
50.2,530,115,30000000,19.5,72,7,102,8,14,57877.62025,200,75,22,25,1333.4,276.7571429
50.3,530,115,30000000,19.5,78,7,102,8,14,57877.62025,200,75,22,25,1333.6,277.2285714
50.4,530,115,30000000,19.5,96,7,102,8,14,57877.62025,200,75,22,25,1333.8,277.7
50.5,530,115,30000000,19.5,19.5,7,102,8,14,63139.22209,200,75,22,25,1334,278.1714286
50.6,530,115,30000000,19.5,24,7,102,8,14,63139.22209,200,75,22,25,1334.2,278.6428571
50.7,530,115,30000000,19.5,39,7,102,8,14,63139.22209,200,75,22,25,1334.4,279.1142857
50.8,530,115,30000000,19.5,48,7,102,8,14,63139.22209,200,75,22,25,1334.6,279.5857143
50.9,530,115,30000000,19.5,58.5,7,102,8,14,63139.22209,200,75,22,25,1334.8,280.0571429
51,530,115,30000000,19.5,72,7,102,8,14,63139.22209,200,75,22,25,1335,280.5285714
51.1,530,115,30000000,19.5,78,7,102,8,14,63139.22209,200,75,22,25,1335.2,281
51.2,530,115,30000000,19.5,96,7,102,8,14,63139.22209,200,75,22,25,1335.4,281.4714286
51.3,530,115,30000000,19.5,19.5,7,102,8,14,13115.03327,200,75,22,25,1335.6,281.9428571
51.4,530,115,30000000,19.5,24,7,102,8,14,13115.03327,200,75,22,25,1335.8,282.4142857
51.5,530,115,30000000,19.5,39,7,102,8,14,13115.03327,200,75,22,25,1336,282.8857143
51.6,530,115,30000000,19.5,48,7,102,8,14,13115.03327,200,75,22,25,1336.2,283.3571429
51.7,530,115,30000000,19.5,58.5,7,102,8,14,13115.03327,200,75,22,25,1336.4,283.8285714
51.8,530,115,30000000,19.5,72,7,102,8,14,13115.03327,200,75,22,25,1336.6,284.3
51.9,530,115,30000000,19.5,78,7,102,8,14,13115.03327,200,75,22,25,1336.8,284.7714286
52,530,115,30000000,19.5,96,7,102,8,14,13115.03327,200,75,22,25,1337,285.2428571
52.1,530,115,30000000,19.5,19.5,7,102,8,14,15738.03993,200,75,22,25,1337.2,285.7142857
52.2,530,115,30000000,19.5,24,7,102,8,14,15738.03993,200,75,22,25,1337.4,286.1857143
52.3,530,115,30000000,19.5,39,7,102,8,14,15738.03993,200,75,22,25,1337.6,286.6571429
52.4,530,115,30000000,19.5,48,7,102,8,14,15738.03993,200,75,22,25,1337.8,287.1285714
52.5,530,115,30000000,19.5,58.5,7,102,8,14,15738.03993,200,75,22,25,1338,287.6
52.6,530,115,30000000,19.5,72,7,102,8,14,15738.03993,200,75,22,25,1338.2,288.0714286
52.7,530,115,30000000,19.5,78,7,102,8,14,15738.03993,200,75,22,25,1338.4,288.5428571
52.8,530,115,30000000,19.5,96,7,102,8,14,15738.03993,200,75,22,25,1338.6,289.0142857
52.9,530,115,30000000,19.5,19.5,7,102,8,14,18361.04658,200,75,22,25,1338.8,289.4857143
53,530,115,30000000,19.5,24,7,102,8,14,18361.04658,200,75,22,25,1339,289.9571429
53.1,530,115,30000000,19.5,39,7,102,8,14,18361.04658,200,75,22,25,1339.2,290.4285714
53.2,530,115,30000000,19.5,48,7,102,8,14,18361.04658,200,75,22,25,1339.4,290.9
53.3,530,115,30000000,19.5,58.5,7,102,8,14,18361.04658,200,75,22,25,1339.6,291.3714286
53.4,530,115,30000000,19.5,72,7,102,8,14,18361.04658,200,75,22,25,1339.8,291.8428571
53.5,530,115,30000000,19.5,78,7,102,8,14,18361.04658,200,75,22,25,1340,292.3142857
